"timestamps_ms", "ids"
4609.5, 1
4610.2, 0
4618.8, 2
4623.5, 1
4624.0, 0
4641.5, 4
4683.0, 3
4690.5, 2
4702.8, 1
4703.4, 0
4724.9, 2
4737.0, 1
4737.6, 0
4748.9, 3
4766.1, 2
4770.3, 1
4770.8, 0
4779.5, 1
4779.9, 0
4793.0, 1
4793.8, 0
4817.2, 3
4833.9, 2
4840.2, 1
4840.8, 0
4848.8, 2
4858.5, 1
4859.1, 0
4891.2, 4
4905.8, 3
4930.6, 2
4943.5, 1
4944.5, 0
4951.7, 2
4955.8, 1
4956.2, 0
4969.1, 1
4969.8, 0
4981.2, 4
5010.0, 3
5029.2, 2
5036.7, 1
5037.1, 0
5045.5, 2
5054.7, 1
5055.2, 0
5070.2, 3
5101.6, 2
5104.7, 1
5105.1, 0
5114.5, 1
5117.5, 0
5139.3, 2
5144.5, 1
5145.3, 0
5149.3, 2
5159.3, 1
5159.8, 0
5164.5, 1
5165.3, 0
5183.9, 15
5189.9, 14
5215.3, 13
5233.5, 12
5266.6, 11
5280.4, 10
5284.0, 9
5298.8, 8
5327.9, 7
5344.3, 6
5352.0, 5
5372.5, 4
5379.4, 3
5417.8, 2
5429.9, 1
5433.5, 0
5447.8, 2
5456.6, 1
5457.2, 0
5462.0, 1
5462.5, 0
5503.1, 3
5518.0, 2
5523.3, 1
5524.0, 0
5530.5, 2
5543.0, 1
5543.6, 0
5581.8, 11
5609.7, 10
5614.8, 9
5667.8, 8
5687.8, 7
5696.1, 6
5706.0, 5
5737.7, 4
5756.3, 3
5786.3, 2
5794.0, 1
5794.7, 0
5828.9, 3
5838.2, 2
5848.5, 1
5849.2, 0
5863.2, 2
5873.0, 1
5873.8, 0
5877.1, 2
5881.5, 1
5881.8, 0
5885.0, 1
5885.5, 0
5926.5, 4
5938.2, 3
5941.4, 2
5949.0, 1
5949.5, 0
5954.3, 1
5954.8, 0
5963.9, 2
5968.8, 1
5969.5, 0
5978.3, 2
5996.9, 1
5997.5, 0
6028.2, 2
6034.0, 1
6034.8, 0
6044.3, 2
6048.7, 1
6049.3, 0
6064.9, 2
6070.3, 1
6070.9, 0
6077.4, 3
6099.3, 2
6110.7, 1
6111.3, 0
6119.0, 2
6127.5, 1
6128.1, 0
6171.3, 2
6175.5, 1
6176.1, 0
6215.3, 2
6222.2, 1
6222.5, 0
6234.3, 3
6266.3, 2
6274.8, 1
6275.3, 0
6279.5, 1
6280.0, 0
6295.7, 1
6296.2, 0
6303.4, 1
6304.0, 0
6306.8, 1
6307.2, 0
6352.3, 4
6386.7, 3
6402.3, 2
6405.2, 1
6405.8, 0
6432.5, 2
6442.8, 1
6443.5, 0
6448.5, 2
6455.7, 1
6456.2, 0
6464.5, 2
6472.0, 1
6472.4, 0
6484.3, 1
6484.7, 0
6522.3, 2
6538.8, 1
6539.3, 0
6544.0, 1
6544.5, 0
6551.9, 6
6583.7, 5
6627.0, 4
6631.3, 3
6635.8, 2
6652.8, 1
6653.5, 0
6658.6, 2
6662.5, 1
6662.8, 0
6666.5, 1
6667.2, 0
6680.5, 1
6681.2, 0
6695.3, 2
6699.7, 1
6700.2, 0
6710.2, 2
6715.8, 1
6716.2, 0
6760.6, 12
6772.8, 11
6800.3, 10
6828.1, 9
6870.3, 8
6911.3, 7
6925.1, 6
6967.0, 5
6999.8, 4
7003.9, 3
7040.3, 2
7045.5, 1
7046.0, 0
7057.8, 2
7069.8, 1
7070.3, 0
7080.5, 4
7104.3, 3
7124.0, 2
7138.7, 1
7139.2, 0
7156.8, 4
7196.1, 3
7218.3, 2
7225.5, 1
7228.2, 0
7230.6, 1
7231.2, 0
7260.7, 4
7295.7, 3
7306.3, 2
7314.3, 1
7315.0, 0
7320.4, 1
7321.0, 0
7328.8, 1
7329.3, 0
7344.0, 2
7350.8, 1
7351.3, 0
7386.0, 2
7390.1, 1
7390.7, 0
7418.2, 2
7423.4, 1
7424.1, 0
7426.7, 2
7433.0, 1
7433.4, 0
7437.7, 1
7438.2, 0
7445.4, 1
7446.9, 0
7455.5, 2
7472.8, 1
7473.3, 0
7501.2, 2
7504.6, 1
7505.2, 0
7536.2, 2
7540.0, 1
7540.6, 0
7560.0, 2
7563.0, 1
7564.1, 0
7580.5, 5
7591.7, 4
7610.6, 3
7627.8, 2
7644.9, 1
7645.5, 0
7659.5, 4
7697.9, 3
7710.7, 2
7719.8, 1
7720.6, 0
7731.6, 1
7732.3, 0
7737.2, 1
7738.5, 0
7775.5, 2
7780.0, 1
7780.3, 0
7800.5, 3
7813.2, 2
7818.3, 1
7818.7, 0
7845.3, 3
7866.8, 2
7873.6, 1
7874.2, 0
7879.0, 2
7884.0, 1
7884.5, 0
7900.1, 2
7904.5, 1
7905.0, 0
7927.5, 4
7957.2, 3
7984.5, 2
7990.0, 1
7990.8, 0
8000.3, 4
8023.3, 3
8033.5, 2
8038.0, 1
8038.5, 0
8053.9, 2
8063.1, 1
8063.5, 0
8071.8, 2
8080.8, 1
8081.2, 0
8114.6, 4
8134.3, 3
8158.2, 2
8164.0, 1
8164.4, 0
8186.5, 6
8201.7, 5
8255.5, 4
8284.0, 3
8296.5, 2
8306.3, 1
8306.8, 0
8315.9, 3
8362.3, 2
8374.2, 1
8375.3, 0
8389.9, 5
8407.3, 4
8446.7, 3
8464.3, 2
8470.3, 1
8470.9, 0
8530.0, 2
8540.8, 1
8541.3, 0
8595.0, 3
8597.1, 2
8625.3, 1
8625.8, 0
8640.3, 3
8657.6, 2
8662.3, 1
8662.8, 0
8685.8, 7
8695.0, 6
8734.0, 5
8749.7, 4
8788.3, 3
8829.7, 2
8838.8, 1
8839.4, 0
8855.7, 3
8865.6, 2
8878.0, 1
8878.5, 0
8900.5, 2
8907.0, 1
8907.5, 0
8927.4, 2
8934.0, 1
8934.5, 0
8949.0, 3
8968.0, 2
8987.1, 1
8988.0, 0
9004.1, 2
9008.0, 1
9008.4, 0
9016.8, 2
9035.3, 1
9036.0, 0
9081.9, 4
9110.4, 3
9123.2, 2
9127.5, 1
9128.0, 0
9165.2, 4
9181.3, 3
9188.0, 2
9197.4, 1
9197.8, 0
9208.9, 9
9244.6, 8
9273.6, 7
9277.2, 6
9319.3, 5
9338.5, 4
9361.7, 3
9380.3, 2
9383.4, 1
9383.7, 0
9403.1, 2
9415.4, 1
9416.1, 0
9419.7, 1
9420.3, 0
9439.0, 2
9448.3, 1
9448.8, 0
9463.0, 2
9468.3, 1
9468.7, 0
9473.1, 1
9473.7, 0
9482.2, 1
9482.5, 0
9485.8, 1
9486.2, 0
9522.7, 2
9525.1, 1
9525.5, 0
9531.1, 2
9543.2, 1
9543.7, 0
9566.6, 2
9582.0, 1
9582.5, 0
9595.8, 1
9596.5, 0
9635.8, 3
9643.0, 2
9647.3, 1
9648.0, 0
9658.5, 1
9659.0, 0
9673.2, 1
9673.8, 0
9704.2, 6
9713.6, 5
9733.7, 4
9768.0, 3
9798.3, 2
9803.5, 1
9804.2, 0
9809.7, 2
9815.0, 1
9815.3, 0
9832.7, 2
9845.2, 1
9845.9, 0
9864.7, 4
9882.2, 3
9900.2, 2
9907.9, 1
9908.5, 0
9916.0, 1
9916.6, 0
9921.5, 1
9922.3, 0
9928.9, 1
9929.5, 0
9946.5, 4
9967.3, 3
9999.1, 2
10003.8, 1
10004.3, 0
10014.2, 2
10020.6, 1
10021.0, 0
10028.6, 1
10029.2, 0
10034.2, 1
10035.0, 0
10040.4, 1
10041.0, 0
10047.2, 1
10047.9, 0
10058.5, 1
10061.0, 0
10065.0, 1
10065.8, 0
10072.7, 2
10078.1, 1
10078.7, 0
10090.5, 1
10091.2, 0
10103.3, 7
10137.7, 6
10153.5, 5
10193.8, 4
10230.3, 3
10235.8, 2
10243.2, 1
10243.7, 0
10268.0, 3
10281.2, 2
10288.0, 1
10288.5, 0
10321.5, 6
10333.7, 5
10364.9, 4
10381.2, 3
10406.2, 2
10412.5, 1
10413.0, 0
10423.7, 3
10442.3, 2
10449.0, 1
10449.3, 0
10475.8, 5
10491.3, 4
10515.1, 3
10540.7, 2
10552.3, 1
10552.9, 0
10559.5, 4
10579.3, 3
10603.8, 2
10610.8, 1
10611.4, 0
10626.8, 4
10658.5, 3
10667.8, 2
10670.3, 1
10670.7, 0
10716.8, 6
10745.4, 5
10799.2, 4
10816.8, 3
10852.0, 2
10854.5, 1
10854.9, 0
10869.7, 2
10898.3, 1
10899.0, 0
10903.9, 1
10904.5, 0
10911.3, 2
10920.7, 1
10921.0, 0
10936.3, 1
10937.0, 0
10959.5, 2
10961.7, 1
10962.2, 0
10968.5, 1
10969.0, 0
10981.6, 2
10988.0, 1
10988.5, 0
10999.7, 2
11004.2, 1
11004.5, 0
11013.2, 1
11013.8, 0
11021.0, 1
11021.5, 0
11044.5, 2
11047.0, 1
11047.4, 0
11056.5, 2
11068.4, 1
11068.8, 0
11073.8, 1
11074.3, 0
11084.5, 1
11085.2, 0
11105.8, 2
11113.5, 1
11114.0, 0
11124.3, 1
11124.9, 0
11134.0, 1
11134.8, 0
11150.3, 1
11151.1, 0
11163.5, 6
11201.5, 5
11224.9, 4
11251.1, 3
11267.5, 2
11274.8, 1
11275.2, 0
11281.0, 1
11281.8, 0
11307.0, 2
11313.8, 1
11314.4, 0
11328.4, 4
11347.0, 3
11363.2, 2
11373.1, 1
11373.5, 0
11382.7, 7
11413.8, 6
11427.8, 5
11457.5, 4
11465.8, 3
11474.5, 2
11487.3, 1
11488.0, 0
11496.3, 2
11503.4, 1
11503.8, 0
11517.3, 1
11518.1, 0
11538.0, 5
11584.2, 4
11588.7, 3
11604.9, 2
11611.7, 1
11612.3, 0
11642.5, 3
11655.5, 2
11662.5, 1
11662.8, 0
11671.2, 2
11679.8, 1
11680.2, 0
11685.9, 1
11686.5, 0
11693.1, 2
11706.4, 1
11706.9, 0
11713.6, 1
11714.0, 0
11718.0, 1
11718.4, 0
11727.5, 1
11728.1, 0
11776.4, 5
11797.0, 4
11824.0, 3
11840.2, 2
11843.9, 1
11844.3, 0
11867.3, 8
11879.5, 7
11894.7, 6
11940.7, 5
11963.7, 4
11967.5, 3
11987.4, 2
11992.0, 1
11992.2, 0
12009.5, 2
12025.3, 1
12026.0, 0
12040.7, 2
12049.9, 1
12050.3, 0
12060.6, 2
12068.0, 1
12068.5, 0
12081.4, 1
12082.0, 0
12096.0, 1
12096.6, 0
12116.5, 3
12123.4, 2
12130.0, 1
12130.5, 0
12141.5, 2
12144.8, 1
12145.1, 0
12158.2, 4
12177.5, 3
12202.8, 2
12205.3, 1
12205.7, 0
12226.3, 3
12256.4, 2
12261.8, 1
12262.4, 0
12273.2, 2
12279.7, 1
12280.2, 0
12292.3, 3
12318.1, 2
12321.0, 1
12321.3, 0
12324.0, 1
12324.7, 0
12330.3, 2
12340.0, 1
12340.5, 0
12344.2, 1
12344.6, 0
12364.0, 1
12364.8, 0
12372.0, 2
12388.0, 1
12388.3, 0
12402.8, 2
12412.3, 1
12413.0, 0
12422.3, 2
12428.7, 1
12429.2, 0
12437.1, 2
12447.0, 1
12447.3, 0
12468.0, 2
12474.0, 1
12474.5, 0
12507.5, 3
12525.4, 2
12532.1, 1
12532.8, 0
12537.5, 2
12547.8, 1
12548.2, 0
12552.0, 1
12552.4, 0
12567.8, 3
12588.5, 2
12595.7, 1
12596.1, 0
12635.3, 8
12651.3, 7
12695.8, 6
12709.0, 5
12748.1, 4
12753.8, 3
12783.8, 2
12793.8, 1
12794.4, 0
12805.3, 4
12848.3, 3
12857.8, 2
12865.9, 1
12866.5, 0
12877.2, 2
12890.3, 1
12890.7, 0
12910.2, 2
12923.3, 1
12924.0, 0
12953.5, 4
12983.0, 3
13010.2, 2
13016.0, 1
13016.3, 0
13029.0, 1
13029.5, 0
13050.9, 2
13068.3, 1
13068.8, 0
13085.8, 1
13086.5, 0
13098.5, 3
13128.2, 2
13132.4, 1
13132.8, 0
13172.3, 6
13187.7, 5
13205.2, 4
13262.5, 3
13264.5, 2
13271.3, 1
13271.8, 0
13285.6, 2
13299.1, 1
13299.5, 0
13332.6, 4
13344.3, 3
13355.0, 2
13372.8, 1
13373.5, 0
13385.6, 3
13410.2, 2
13420.8, 1
13421.7, 0
13447.0, 2
13452.0, 1
13452.7, 0
13457.7, 1
13458.3, 0
13488.2, 2
13494.3, 1
13495.0, 0
13523.8, 2
13528.6, 1
13529.3, 0
13536.5, 2
13556.3, 1
13556.8, 0
13578.5, 5
13611.2, 4
13621.8, 3
13629.8, 2
13638.3, 1
13638.8, 0
13674.3, 5
13682.0, 4
13692.3, 3
13715.0, 2
13734.0, 1
13734.7, 0
13744.1, 2
13752.2, 1
13752.7, 0
13771.3, 2
13777.3, 1
13778.2, 0
13812.4, 2
13820.3, 1
13821.0, 0
13845.0, 5
13854.5, 4
13867.4, 3
13884.3, 2
13892.4, 1
13893.0, 0
13921.4, 12
13933.5, 11
13943.8, 10
13999.3, 9
14005.5, 8
14034.6, 7
14050.2, 6
14122.8, 5
14128.2, 4
14150.5, 3
14160.1, 2
14175.0, 1
14175.5, 0
14183.5, 1
14184.4, 0
14215.0, 2
14223.5, 1
14224.2, 0
14256.0, 4
14267.3, 3
14315.6, 2
14321.0, 1
14321.8, 0
14346.5, 2
14375.0, 1
14375.6, 0
14399.7, 4
14423.7, 3
14435.3, 2
14447.0, 1
14447.5, 0
14453.2, 2
14465.6, 1
14465.9, 0
14479.8, 1
14480.4, 0
14487.3, 2
14494.9, 1
14495.3, 0
14501.4, 2
14514.7, 1
14515.2, 0
14522.3, 2
14526.5, 1
14527.0, 0
14546.3, 3
14557.4, 2
14569.2, 1
14569.8, 0
14579.0, 3
14599.1, 2
14604.8, 1
14605.2, 0
14623.2, 2
14629.5, 1
14630.0, 0
14655.6, 2
14660.9, 1
14661.3, 0
14674.0, 3
14700.5, 2
14718.5, 1
14719.3, 0
14764.2, 7
14770.2, 6
14781.1, 5
14818.3, 4
14824.0, 3
14853.3, 2
14857.5, 1
14858.0, 0
14882.8, 6
14909.1, 5
14960.9, 4
15003.2, 3
15011.3, 2
15017.8, 1
15018.3, 0
15024.9, 3
15052.2, 2
15056.3, 1
15056.8, 0
15063.4, 2
15077.0, 1
15077.6, 0
15087.8, 1
15088.0, 0
15099.0, 1
15099.5, 0
15128.6, 8
15146.0, 7
15172.2, 6
15203.7, 5
15254.2, 4
15258.9, 3
15269.5, 2
15288.5, 1
15289.3, 0
15312.0, 4
15323.1, 3
15343.2, 2
15347.0, 1
15347.7, 0
15357.5, 3
15377.0, 2
15385.2, 1
15385.7, 0
15403.6, 2
15409.1, 1
15409.8, 0
15419.7, 2
15441.4, 1
15446.0, 0
15459.9, 4
15487.3, 3
15492.7, 2
15503.7, 1
15504.3, 0
15506.7, 1
15507.0, 0
15522.6, 1
15523.3, 0
15529.5, 1
15530.6, 0
15560.0, 3
15568.7, 2
15575.0, 1
15575.5, 0
15599.2, 2
15605.5, 1
15606.0, 0
15611.4, 2
15619.8, 1
15620.2, 0
15632.7, 5
15661.1, 4
15680.8, 3
15704.2, 2
15713.5, 1
15714.0, 0
15719.1, 1
15719.9, 0
15747.3, 2
15753.9, 1
15754.9, 0
15763.0, 3
15778.0, 2
15786.9, 1
15787.5, 0
15801.5, 5
15868.7, 4
15886.7, 3
15912.5, 2
15918.2, 1
15918.8, 0
15925.1, 2
15936.0, 1
15936.5, 0
15952.8, 2
15963.2, 1
15964.0, 0
15969.5, 1
15970.1, 0
15984.7, 5
16007.0, 4
16044.3, 3
16066.5, 2
16072.2, 1
16072.8, 0
16089.9, 1
16094.6, 1
16095.1, 0
16100.3, 2
16111.2, 1
16111.5, 0
16130.5, 2
16135.5, 1
16136.0, 0
16145.0, 1
16146.2, 0
16151.2, 5
16172.2, 4
16194.8, 3
16212.3, 2
16214.9, 1
16215.3, 0
16228.8, 2
16241.0, 1
16241.7, 0
16259.0, 2
16269.1, 1
16269.5, 0
16279.8, 2
16291.0, 1
16291.4, 0
16302.2, 2
16309.4, 1
16310.2, 0
16324.3, 2
16327.3, 1
16327.8, 0
16335.4, 2
16351.0, 1
16351.5, 0
16360.5, 2
16363.9, 1
16364.3, 0
16371.5, 1
16372.3, 0
16384.5, 1
16385.2, 0
16396.0, 4
16423.3, 3
16448.7, 2
16456.6, 1
16457.5, 0
16495.3, 6
16526.0, 5
16559.0, 4
16571.2, 3
16598.8, 2
16602.0, 1
16602.5, 0
16615.5, 3
16623.3, 2
16637.0, 1
16637.8, 0
16648.5, 3
16674.2, 2
16679.3, 1
16680.0, 0
16693.0, 2
16704.7, 1
16705.3, 0
16726.1, 2
16728.8, 1
16729.5, 0
16734.2, 1
16734.8, 0
16738.7, 1
16739.3, 0
16782.0, 3
16796.7, 2
16809.7, 1
16810.1, 0
16836.1, 3
16860.5, 2
16880.5, 1
16880.9, 0
16903.0, 2
16906.5, 1
16906.8, 0
16951.6, 7
16967.7, 6
17013.8, 5
17019.0, 4
17035.3, 3
17065.2, 2
17075.2, 1
17075.9, 0
17079.7, 3
17101.7, 2
17105.6, 1
17106.1, 0
17124.2, 4
17161.4, 3
17167.3, 2
17175.7, 1
17176.3, 0
17179.3, 1
17180.2, 0
17200.1, 2
17208.1, 1
17208.7, 0
17230.1, 9
17261.5, 8
17281.8, 7
17288.4, 6
17315.5, 5
17357.5, 4
17364.2, 3
17372.8, 2
17375.7, 1
17376.0, 0
17403.0, 5
17432.0, 4
17453.7, 3
17457.3, 2
17458.0, 0
17470.2, 11
17499.4, 10
17506.2, 9
17531.3, 8
17546.0, 7
17565.3, 6
17582.0, 5
17605.0, 4
17638.3, 3
17649.3, 2
17653.2, 1
17654.0, 0
17668.3, 2
17675.6, 1
17676.1, 0
17681.0, 4
17728.1, 3
17742.5, 2
17749.7, 1
17750.3, 0
17776.9, 8
17806.8, 7
17815.6, 6
17837.0, 5
17845.3, 4
17889.8, 3
17906.0, 2
17909.7, 1
17910.1, 0
17928.5, 2
17932.7, 1
17933.1, 0
17948.6, 9
17970.9, 8
18022.1, 7
18056.3, 6
18073.0, 5
18087.8, 4
18108.6, 3
18124.4, 2
18139.5, 1
18140.2, 0
18155.8, 2
18158.8, 1
18159.1, 0
18175.9, 2
18184.2, 1
18188.1, 0
18206.5, 1
18207.3, 0
18213.5, 2
18221.5, 1
18221.9, 0
18227.9, 1
18228.5, 0
18272.2, 6
18277.3, 5
18327.8, 4
18341.2, 3
18371.5, 2
18376.0, 1
18376.6, 0
18416.3, 7
18431.8, 6
18447.2, 5
18471.5, 4
18494.3, 3
18520.6, 2
18526.6, 1
18527.0, 0
18532.7, 2
18536.8, 1
18537.2, 0
18572.3, 2
18576.3, 1
18577.0, 0
18581.7, 2
18594.4, 1
18595.2, 0
18605.8, 2
18611.3, 1
18611.7, 0
18618.9, 2
18625.8, 1
18626.2, 0
18633.0, 1
18633.8, 0
18636.8, 1
18637.2, 0
18652.3, 4
18670.2, 3
18695.2, 2
18706.8, 1
18707.2, 0
18729.3, 2
18732.5, 1
18733.0, 0
18743.7, 1
18744.3, 0
18758.5, 2
18764.8, 1
18765.3, 0
18781.8, 2
18789.9, 1
18790.5, 0
18800.2, 1
18800.8, 0
18806.8, 1
18807.3, 0
18809.5, 1
18809.8, 0
18820.0, 1
18820.5, 0
18825.8, 1
18826.4, 0
18832.7, 1
18833.3, 0
18839.5, 1
18840.3, 0
18847.3, 2
18852.5, 1
18852.8, 0
18855.0, 1
18855.3, 0
18862.5, 2
18873.1, 1
18873.8, 0
18885.5, 6
18897.7, 5
18919.8, 4
18929.1, 3
18950.2, 2
18959.1, 1
18959.9, 0
18968.7, 1
18969.5, 0
19018.8, 3
19025.2, 2
19033.3, 1
19033.8, 0
19039.2, 1
19039.8, 0
19063.2, 2
19073.5, 1
19074.0, 0
19079.3, 1
19080.1, 0
19088.8, 2
19096.4, 1
19096.8, 0
19102.9, 1
19103.5, 0
19122.6, 2
19135.8, 1
19136.7, 0
19139.5, 1
19140.3, 0
19149.3, 2
19154.3, 1
19154.9, 0
19158.6, 1
19159.2, 0
19170.3, 3
19188.1, 2
19194.6, 1
19195.5, 0
19207.8, 2
19215.2, 1
19215.7, 0
19227.8, 7
19259.8, 6
19264.8, 5
19283.7, 4
19302.2, 3
19320.0, 2
19323.2, 1
19323.8, 0
19338.3, 1
19341.0, 0
19350.8, 2
19358.7, 1
19359.3, 0
19417.5, 4
19421.0, 3
19443.5, 2
19453.8, 1
19454.5, 0
19506.6, 5
19517.8, 4
19536.1, 3
19543.7, 2
19550.9, 1
19551.5, 0
19558.7, 1
19559.3, 0
19568.0, 1
19568.8, 0
19586.3, 3
19610.0, 2
19612.8, 1
19613.5, 0
19617.7, 1
19618.2, 0
19621.3, 1
19621.9, 0
19624.5, 1
19625.2, 0
19644.8, 2
19654.4, 1
19655.3, 0
19673.2, 4
19695.6, 3
19709.1, 2
19713.9, 1
19714.4, 0
19722.2, 2
19725.3, 1
19725.5, 0
19739.8, 2
19746.5, 1
19747.3, 0
19753.1, 2
19758.6, 1
19759.1, 0
19767.7, 2
19770.3, 1
19770.6, 0
19779.8, 1
19780.3, 0
19809.0, 3
19822.0, 2
19825.3, 1
19825.9, 0
19838.2, 2
19844.5, 1
19845.0, 0
19882.7, 3
19890.0, 2
19895.3, 1
19896.0, 0
19903.0, 3
19929.5, 2
19935.8, 1
19936.3, 0
19943.0, 1
19943.7, 0
19949.8, 3
19969.3, 2
19972.0, 1
19972.5, 0
